phase,batch,mask_mean,mask_std,mask_min,mask_max,frac_lt_0.1,frac_gt_0.9,hmem_mean,hmem_std,hmem_min,hmem_max,corr_hmem_mask,corr_hmem_dw
1,0,0.01710963062942028,0.002177518792450428,0.01232405100017786,0.17559397220611572,0.9999420046806335,0.0,1.0,1.6199607849121094,0.4321632385253906,59.95712661743164,0.7986489534378052,0.7354650497436523
1,78,0.014066316187381744,0.002804316347464919,6.383383151842281e-05,0.1457107961177826,0.9999420046806335,0.0,1.0000001192092896,1.5912765264511108,0.6372407674789429,57.197776794433594,0.3765237629413605,0.38204750418663025
1,0,0.015172996558248997,0.0030204784125089645,7.02929319231771e-05,0.15394116938114166,0.9999420046806335,0.0,1.0,1.6206203699111938,0.2858889698982239,60.235252380371094,0.3655320107936859,0.37477999925613403
1,78,0.016828550025820732,0.0034498695749789476,6.83635807945393e-05,0.16066469252109528,0.9999420046806335,0.0,1.0,1.7596232891082764,0.6061475276947021,65.02082061767578,0.3338450491428375,0.07884342968463898
1,0,0.017684759572148323,0.0036378768272697926,7.327650382649153e-05,0.16903218626976013,0.9999420046806335,0.0,1.0,1.7155779600143433,0.3700158894062042,62.584449768066406,0.3334338963031769,0.08017510175704956
1,78,0.020005550235509872,0.004270100966095924,7.341583113884553e-05,0.18838243186473846,0.9999420046806335,0.0,0.9999998807907104,1.8234015703201294,0.6078600883483887,61.1934814453125,0.32041996717453003,-0.05310901254415512
1,0,0.015644704923033714,0.003350383136421442,5.529886402655393e-05,0.14858245849609375,0.9999420046806335,0.0,1.0,1.8948620557785034,0.5985509753227234,68.28004455566406,0.30893170833587646,-0.05709094926714897
1,78,0.014659308828413486,0.0032629757188260555,5.296520976116881e-05,0.14680351316928864,0.9999420046806335,0.0,1.0,1.8132718801498413,0.5916544198989868,56.9911994934082,0.34621432423591614,-0.1852916032075882
1,0,0.016577234491705894,0.0036430892068892717,5.4727457609260455e-05,0.15456655621528625,0.9999420046806335,0.0,1.0000001192092896,2.0756709575653076,0.588016927242279,72.13124084472656,0.2987048327922821,-0.2166564166545868
1,78,0.014327611774206161,0.003211607225239277,4.692978473030962e-05,0.13835479319095612,0.9999420046806335,0.0,1.0,2.0190978050231934,0.5380837321281433,69.46894073486328,0.3155958354473114,-0.2216944545507431
2,0,0.013306536711752415,0.005416522268205881,0.0006410725763998926,0.11716833710670471,0.9999420046806335,0.0,1.0,1.999611258506775,0.5883831977844238,70.03939819335938,0.20137980580329895,-0.06433432549238205
2,78,0.016509080305695534,0.007029126398265362,0.000854266167152673,0.13783103227615356,0.9999420046806335,0.0,1.0,1.8111685514450073,0.6018610596656799,67.0661849975586,0.15506747364997864,0.020036771893501282
2,0,0.012775536626577377,0.00545347249135375,0.0006931375828571618,0.11497332155704498,0.9999420046806335,0.0,1.0,1.6936064958572388,0.6173495650291443,62.320831298828125,0.16932393610477448,0.019485902041196823
2,78,0.013740785419940948,0.005953430663794279,0.0007410601829178631,0.1650772988796234,0.9999420046806335,0.0,1.0,1.2657583951950073,0.37707868218421936,28.992900848388672,0.21783609688282013,0.026092344895005226
2,0,0.012262387201189995,0.005295374896377325,0.0005410835728980601,0.11208809167146683,0.9999420046806335,0.0,1.0,1.4961291551589966,0.6175443530082703,55.54996109008789,0.17150092124938965,-0.024512575939297676
2,78,0.011284032836556435,0.004947024397552013,0.00041509789298288524,0.10576635599136353,0.9999420046806335,0.0,1.0000001192092896,1.2884281873703003,0.5873017907142639,47.37669372558594,0.1771833449602127,-0.02733430080115795
2,0,0.013829763978719711,0.006032216362655163,0.0005307080573402345,0.12912318110466003,0.9999420046806335,0.0,1.0,1.2373647689819336,0.6080700159072876,41.9913215637207,0.18183577060699463,-0.03536175563931465
2,78,0.017158107832074165,0.007462930865585804,0.00058874482056126,0.14529968798160553,0.9999420046806335,0.0,0.9999998807907104,1.281257152557373,0.5778395533561707,50.318668365478516,0.15319907665252686,-0.039467696100473404
2,0,0.013995389454066753,0.006161832716315985,0.0005203612381592393,0.165447399020195,0.9999420046806335,0.0,1.0,1.143102765083313,0.38158905506134033,25.64655876159668,0.19607432186603546,0.015436475165188313
