phase,batch,mask_mean,mask_std,mask_min,mask_max,frac_lt_0.1,frac_gt_0.9
1,0,0.0913296565413475,0.04140027239918709,0.033863384276628494,0.49139925837516785,0.7737259864807129,0.0
1,78,0.09196142852306366,0.04352208971977234,0.0007865105289965868,0.47486069798469543,0.7616673707962036,0.0
1,0,0.08789291977882385,0.042020101100206375,0.0007110595470294356,0.47809723019599915,0.7891471982002258,0.0
1,78,0.09559251368045807,0.04467256739735603,0.0007177636143751442,0.4651351869106293,0.7181865572929382,0.0
1,0,0.08753684908151627,0.04169587045907974,0.0006338907405734062,0.45844998955726624,0.7900747656822205,0.0
1,78,0.09456826746463776,0.04438425973057747,0.0006815788801759481,0.4671860635280609,0.7255492806434631,0.0
1,0,0.08615347743034363,0.04116906225681305,0.0006004619644954801,0.4552317261695862,0.7972636222839355,0.0
1,78,0.09793189913034439,0.04540463536977768,0.0007009105174802244,0.47157415747642517,0.6791118383407593,0.0
1,0,0.08301404863595963,0.04005056619644165,0.0005590090295299888,0.4429941475391388,0.8135544061660767,0.0
1,78,0.10041073709726334,0.046167608350515366,0.0007228139438666403,0.47230345010757446,0.6376022100448608,0.0
2,0,0.08724550157785416,0.04165026545524597,0.030002154409885406,0.5457184910774231,0.7998724579811096,0.0
2,78,0.09236012399196625,0.04156380146741867,0.004500160925090313,0.4956684708595276,0.7516957521438599,0.0
2,0,0.08980687707662582,0.04136454686522484,0.00425936933606863,0.4247230291366577,0.7664791941642761,0.0
2,78,0.07534647732973099,0.03634389862418175,0.002920297672972083,0.39814242720603943,0.8750072717666626,0.0
2,0,0.08105703443288803,0.03820724040269852,0.003609561128541827,0.4061923623085022,0.8400487303733826,0.0
2,78,0.07817470282316208,0.03703858330845833,0.0030962612945586443,0.4365561902523041,0.8506579995155334,0.0
2,0,0.08946910500526428,0.04155714437365532,0.0035060346126556396,0.4209786057472229,0.771465003490448,0.0
2,78,0.0849263146519661,0.03897472098469734,0.003415376180782914,0.4545426368713379,0.8090903759002686,0.0
2,0,0.09079568833112717,0.04148740693926811,0.0036431297194212675,0.4344935417175293,0.7606818079948425,0.0
2,78,0.08914654701948166,0.04168269783258438,0.003596550552174449,0.4194636940956116,0.7830018997192383,0.0
3,0,0.07969260215759277,0.03824249655008316,0.027884941548109055,0.5315720438957214,0.8386573195457458,0.0
3,78,0.08504375070333481,0.04053586721420288,0.004782721865922213,0.5120879411697388,0.802945077419281,0.0
3,0,0.0847695916891098,0.04001313075423241,0.0047773621045053005,0.5123130083084106,0.8058438301086426,0.0
3,78,0.08315795660018921,0.04052606225013733,0.004050057847052813,0.5281277298927307,0.8033509254455566,0.0
3,0,0.08600642532110214,0.041442640125751495,0.004187410231679678,0.5313413739204407,0.8028291463851929,0.0
3,78,0.08598797023296356,0.04130057618021965,0.004520290065556765,0.532512366771698,0.7983651161193848,0.0
3,0,0.08415597677230835,0.04076576977968216,0.003910564351826906,0.5304253697395325,0.8121050596237183,0.0
3,78,0.07448513060808182,0.03775474801659584,0.0033585820347070694,0.5275587439537048,0.8751232028007507,0.0
3,0,0.08768745511770248,0.042171381413936615,0.004544301424175501,0.5354340076446533,0.7864224314689636,0.0
3,78,0.0809030830860138,0.04009583592414856,0.0044175246730446815,0.5332936644554138,0.830193042755127,0.0
4,0,0.09190633893013,0.04323996230959892,0.03346485644578934,0.5251985788345337,0.7668850421905518,0.0
4,78,0.087264783680439,0.04227723926305771,0.0032414926681667566,0.5321885347366333,0.7957562804222107,0.0
4,0,0.09030456095933914,0.042951975017786026,0.003765903878957033,0.5292353630065918,0.7658994793891907,0.0
4,78,0.09564181417226791,0.04485200345516205,0.003918354399502277,0.5284819602966309,0.7101861238479614,0.0
4,0,0.09055235236883163,0.043491605669260025,0.003306065686047077,0.5308958888053894,0.762015163898468,0.0
4,78,0.08525493741035461,0.041768211871385574,0.0032253037206828594,0.5236300230026245,0.8025392889976501,0.0
4,0,0.09870650619268417,0.04598744586110115,0.0038630275521427393,0.5286210775375366,0.6835178732872009,0.0
4,78,0.08128481358289719,0.04092365503311157,0.0030527464114129543,0.5204046368598938,0.8226563930511475,0.0
4,0,0.0976157858967781,0.045478519052267075,0.003379508387297392,0.5278200507164001,0.6976636648178101,0.0
4,78,0.0990464836359024,0.04832448065280914,0.0037869359366595745,0.5265090465545654,0.6853150725364685,0.0
5,0,0.08619290590286255,0.04540206864476204,0.030691245570778847,0.5430054068565369,0.7875239253044128,0.0
5,78,0.09307023882865906,0.04422524571418762,0.011041595600545406,0.5320984721183777,0.7562757134437561,0.0
5,0,0.08964797109365463,0.04270050674676895,0.010446451604366302,0.5281327366828918,0.7826540470123291,0.0
5,78,0.09343662858009338,0.04484541714191437,0.010553152300417423,0.5459888577461243,0.7421299815177917,0.0
5,0,0.08753272891044617,0.04186017066240311,0.01135198026895523,0.5318781733512878,0.7962780594825745,0.0
5,78,0.10307946801185608,0.04785790294408798,0.01222175732254982,0.5395318865776062,0.6366166472434998,0.0
5,0,0.09126722067594528,0.04341727867722511,0.011822586879134178,0.534210741519928,0.7599281072616577,0.0
5,78,0.09143217653036118,0.043514616787433624,0.01019435003399849,0.5395721793174744,0.7525073885917664,0.0
5,0,0.08946309238672256,0.04347798228263855,0.010707073844969273,0.5411397218704224,0.7832338213920593,0.0
5,78,0.09102855622768402,0.0433557853102684,0.00902194157242775,0.5408051609992981,0.7634645700454712,0.0
