phase,batch,mask_mean,mask_std,mask_min,mask_max,frac_lt_0.1,frac_gt_0.9,hmem_mean,hmem_std,hmem_min,hmem_max,corr_hmem_mask,corr_hmem_dw
1,0,0.02059171348810196,0.0031841860618442297,0.014539247378706932,0.29823336005210876,0.9999420046806335,0.0,1.0,1.7892160415649414,0.267884224653244,41.143863677978516,0.526284396648407,0.50516676902771
1,78,0.02678873762488365,0.005087028257548809,0.00011887442815350369,0.24413873255252838,0.9999420046806335,0.0,1.0,1.799461007118225,0.5852575302124023,52.190608978271484,0.3878934383392334,0.007180963177233934
1,0,0.018728356808423996,0.003697293810546398,0.00010039785411208868,0.209014430642128,0.9999420046806335,0.0,1.0,1.723323941230774,0.42126789689064026,39.07500076293945,0.42888155579566956,0.038905929774045944
1,78,0.02182377688586712,0.004321241285651922,8.943253487814218e-05,0.20224831998348236,0.9999420046806335,0.0,1.0,1.7360550165176392,0.6154913306236267,58.16307830810547,0.3585563004016876,-0.011022607795894146
1,0,0.020064331591129303,0.004319216124713421,0.0001285451726289466,0.28560560941696167,0.9999420046806335,0.0,1.0,1.67110013961792,0.3468230664730072,38.57407760620117,0.3997754752635956,0.04046662151813507
1,78,0.01626686193048954,0.003470667637884617,6.946484791114926e-05,0.17615364491939545,0.9999420046806335,0.0,1.0,1.429524302482605,0.6169264316558838,44.05070114135742,0.3808383345603943,0.035083968192338943
1,0,0.020446980372071266,0.004458727315068245,0.0001048000922310166,0.2435320019721985,0.9999420046806335,0.0,1.0,1.2713611125946045,0.5525820255279541,28.930072784423828,0.42071276903152466,0.12313693761825562
1,78,0.015755560249090195,0.003550946246832609,5.4065607400843874e-05,0.18343918025493622,0.9999420046806335,0.0,1.0,1.337456464767456,0.6899853944778442,39.00575256347656,0.3529580235481262,0.034037720412015915
1,0,0.019950224086642265,0.004536016844213009,8.80516818142496e-05,0.235834538936615,0.9999420046806335,0.0,1.0,1.0983757972717285,0.6037709712982178,26.832075119018555,0.3923702538013458,0.07273834943771362
1,78,0.015243570320308208,0.0037147635594010353,5.499615872395225e-05,0.2138403058052063,0.9999420046806335,0.0,1.0,1.0259402990341187,0.6105012893676758,22.82818031311035,0.35019350051879883,0.03290964290499687
2,0,0.014132927171885967,0.006031760945916176,0.0004926648689433932,0.18766085803508759,0.9999420046806335,0.0,0.9999997615814209,0.7027869820594788,0.3820820450782776,12.912598609924316,0.16901497542858124,-0.006750558502972126
2,78,0.012983347289264202,0.00562779838219285,0.0005107306642457843,0.15837183594703674,0.9999420046806335,0.0,1.0,0.8180204629898071,0.5169709920883179,21.978206634521484,0.16764529049396515,-0.06655064970254898
2,0,0.012984986416995525,0.0058602760545909405,0.0005027714651077986,0.25383058190345764,0.9999420046806335,0.0,1.0,0.6407456398010254,0.07197131961584091,12.323055267333984,0.1630677431821823,-0.035567764192819595
2,78,0.020836444571614265,0.008878774009644985,0.001013180473819375,0.2616458535194397,0.9998840689659119,0.0,0.9999998807907104,1.0227288007736206,0.48845598101615906,23.049301147460938,0.2069205641746521,-0.008995823562145233
2,0,0.01352572813630104,0.005860960576683283,0.0005701787886209786,0.15562784671783447,0.9999420046806335,0.0,1.0,1.0121641159057617,0.523209273815155,23.186296463012695,0.20615676045417786,-0.022280294448137283
2,78,0.014087263494729996,0.006180085241794586,0.0005872054025530815,0.15602253377437592,0.9999420046806335,0.0,1.0,0.7739601135253906,0.4389665424823761,21.552654266357422,0.18045060336589813,-0.027379807084798813
2,0,0.013694627210497856,0.006000938825309277,0.0005823408137075603,0.16472777724266052,0.9999420046806335,0.0,1.0000001192092896,0.8506374359130859,0.42416998744010925,18.42040252685547,0.2044486254453659,-0.011072698049247265
2,78,0.014081326313316822,0.006214594002813101,0.0005653807893395424,0.1802574247121811,0.9999420046806335,0.0,1.0,0.7613095045089722,0.3401907682418823,16.09137725830078,0.19716887176036835,0.01829594187438488
2,0,0.01396959088742733,0.006123742554336786,0.000558572297450155,0.1710071712732315,0.9999420046806335,0.0,0.9999998807907104,1.0095514059066772,0.4193348288536072,23.002532958984375,0.2071465253829956,0.020208867266774178
2,78,0.016933882609009743,0.007450324948877096,0.0006056464044377208,0.19520024955272675,0.9999420046806335,0.0,1.0,0.7699045538902283,0.45056581497192383,12.808106422424316,0.11224833875894547,-0.03843212127685547
3,0,0.010564547963440418,0.004472668748348951,0.0005565342726185918,0.12064073979854584,0.9999420046806335,0.0,1.0,1.2127609252929688,0.5263776779174805,41.89384078979492,0.2426791936159134,0.022536329925060272
3,78,0.013596061617136002,0.005755997262895107,0.0007394079584628344,0.11201741546392441,0.9999420046806335,0.0,1.0,1.1113779544830322,0.5728246569633484,35.030818939208984,0.19478739798069,0.08067778497934341
3,0,0.01175366248935461,0.005001896992325783,0.0006329809548333287,0.09829974919557571,1.0,0.0,1.0,1.0594074726104736,0.5448039770126343,34.27767562866211,0.19403915107250214,0.06310202181339264
3,78,0.010010374709963799,0.004334131255745888,0.0004327696515247226,0.07795035094022751,1.0,0.0,1.0,0.9790930151939392,0.5467485189437866,30.452266693115234,0.16617652773857117,0.004352350253611803
3,0,0.010172516107559204,0.004401321988552809,0.0004362796898931265,0.07974939048290253,1.0,0.0,1.0,0.9622360467910767,0.5588595867156982,30.539539337158203,0.18257251381874084,0.01298558060079813
3,78,0.01356038823723793,0.005880814511328936,0.0005452850018627942,0.11275361478328705,0.9999420046806335,0.0,1.0,0.8847887516021729,0.5729672908782959,18.06514549255371,0.16263440251350403,-0.04380069673061371
3,0,0.01077047549188137,0.004674525000154972,0.00039727502735331655,0.10051122307777405,0.9999420046806335,0.0,1.0,1.0438646078109741,0.6493359804153442,22.41624641418457,0.19020603597164154,-0.010507789440453053
3,78,0.007921329699456692,0.0034319013357162476,0.000276827224297449,0.05558013916015625,1.0,0.0,1.0,1.33788001537323,0.6026238799095154,45.578548431396484,0.17354348301887512,-0.05293351784348488
3,0,0.011566203087568283,0.00501199159771204,0.00038550241151824594,0.08660907298326492,1.0,0.0,1.000000238418579,1.3731268644332886,0.5372365713119507,31.229480743408203,0.18342648446559906,-0.023459454998373985
3,78,0.010126998648047447,0.004429063759744167,0.00030795118073001504,0.06902444362640381,1.0,0.0,1.0,1.685975193977356,0.565699577331543,50.28009033203125,0.1585397571325302,-0.05158095434308052
4,0,0.013070379383862019,0.0055114226415753365,0.0006872672820463777,0.14729291200637817,0.9999420046806335,0.0,0.9999998807907104,1.4302253723144531,0.5783860087394714,39.53669357299805,0.22909964621067047,-0.02758510410785675
4,78,0.01561914011836052,0.0065253181383013725,0.0009157227468676865,0.0761212408542633,1.0,0.0,1.0,1.1658192873001099,0.625196635723114,26.428241729736328,0.18706893920898438,0.04657097905874252
4,0,0.013631513342261314,0.0057004294358193874,0.0007962756790220737,0.0642903670668602,1.0,0.0,1.0,1.2237465381622314,0.6112675666809082,31.795120239257812,0.18555615842342377,0.021309005096554756
4,78,0.01374626625329256,0.005758882034569979,0.0008702799677848816,0.06971601396799088,1.0,0.0,1.0,1.0506553649902344,0.5975974798202515,29.354612350463867,0.18245945870876312,-0.027695724740624428
4,0,0.01246589981019497,0.005247704219073057,0.0007636153022758663,0.07289527356624603,1.0,0.0,1.0,1.2587831020355225,0.4405195415019989,28.10946273803711,0.18122974038124084,-0.012509782798588276
4,78,0.014185170643031597,0.005963834468275309,0.0007964206160977483,0.07027876377105713,1.0,0.0,1.0,1.248213529586792,0.554993748664856,28.009395599365234,0.19071564078330994,-0.004625707399100065
4,0,0.012513927184045315,0.005300862714648247,0.0007114771287888288,0.06450053304433823,1.0,0.0,1.0,1.1103994846343994,0.6274301409721375,24.12175750732422,0.1890707165002823,-0.010754870250821114
4,78,0.011476770043373108,0.004848640412092209,0.0006176090100780129,0.05918623507022858,1.0,0.0,1.0,1.1498689651489258,0.5624824166297913,25.059656143188477,0.18495163321495056,-0.006810704246163368
4,0,0.012997516430914402,0.005526765249669552,0.0006598454201593995,0.08079339563846588,1.0,0.0,0.9999997615814209,1.3238070011138916,0.23873409628868103,29.92707061767578,0.18911302089691162,0.0005476334481500089
4,78,0.01842772774398327,0.007823998108506203,0.0009103505872189999,0.1381014585494995,0.9999420046806335,0.0,1.0,1.250000238418579,0.07942477613687515,28.65110969543457,0.19987133145332336,0.0038574321661144495
5,0,0.012353843078017235,0.005462072789669037,0.0007127912831492722,0.21359433233737946,0.9999420046806335,0.0,1.000000238418579,0.9098126888275146,0.45380353927612305,17.527694702148438,0.16984261572360992,-0.009612991474568844
5,78,0.01326857041567564,0.005672513507306576,0.000806051364634186,0.12555910646915436,0.9999420046806335,0.0,1.0,1.448413372039795,0.5272994637489319,31.951040267944336,0.188396155834198,0.04429740086197853
5,0,0.011147735640406609,0.004729842767119408,0.0007364043849520385,0.09573838114738464,1.0,0.0,1.0,1.7530356645584106,0.5998291969299316,43.23565673828125,0.19837433099746704,0.04765241593122482
5,78,0.013653255067765713,0.005802263040095568,0.0009556881268508732,0.10094016045331955,0.9999420046806335,0.0,1.0,0.9855916500091553,0.6414468884468079,21.38611602783203,0.19844835996627808,0.011782745830714703
5,0,0.012158538214862347,0.005155032966285944,0.000800127862021327,0.07143890112638474,1.0,0.0,1.0,1.8411662578582764,0.6613291501998901,60.547359466552734,0.17842629551887512,0.0023949395399540663
5,78,0.01199499610811472,0.005266944412142038,0.0006509470986202359,0.09506964683532715,1.0,0.0,1.0,0.7856388092041016,0.4899500608444214,12.704656600952148,0.12394612282514572,-0.048765022307634354
5,0,0.011360308155417442,0.004824578762054443,0.0006982589839026332,0.059058502316474915,1.0,0.0,1.0,1.4322140216827393,0.6111077070236206,56.659706115722656,0.1882067173719406,-0.03133776783943176
5,78,0.007920939475297928,0.003452661680057645,0.0004130153974983841,0.05168356001377106,1.0,0.0,1.000000238418579,1.0843501091003418,0.49892657995224,22.926652908325195,0.1843596249818802,-0.02848370000720024
5,0,0.011908267624676228,0.005159575957804918,0.0006567300879396498,0.07473155111074448,1.0,0.0,1.0,0.8320798277854919,0.5228961706161499,18.2475528717041,0.231528177857399,-0.0032036853954195976
5,78,0.01223162654787302,0.005308191291987896,0.0006754694040864706,0.09999840706586838,1.0,0.0,1.0,1.031475305557251,0.29672566056251526,22.251710891723633,0.18719524145126343,-0.02660689316689968
