phase,batch,mask_mean,mask_std,mask_min,mask_max,frac_lt_0.1,frac_gt_0.9
1,0,0.019266780465841293,0.015435470268130302,0.010138480924069881,0.4006477892398834,0.9980868697166443,0.0
1,78,0.02475859597325325,0.016278469935059547,0.0015515440609306097,0.40892231464385986,0.9980868697166443,0.0
1,0,0.021161163225769997,0.015576561912894249,0.0013314252719283104,0.4024280607700348,0.9980868697166443,0.0
1,78,0.01951693929731846,0.014837189577519894,0.001166266854852438,0.3878771960735321,0.9980868697166443,0.0
1,0,0.021081402897834778,0.015217282809317112,0.0011887612054124475,0.3985251784324646,0.9980868697166443,0.0
1,78,0.023457994684576988,0.015503736212849617,0.0011317988391965628,0.40351977944374084,0.9980868697166443,0.0
1,0,0.024273715913295746,0.015670154243707657,0.0011725103249773383,0.4042777419090271,0.9980868697166443,0.0
1,78,0.02621466852724552,0.015726475045084953,0.0011105297598987818,0.4096364378929138,0.9980868697166443,0.0
1,0,0.024757960811257362,0.01514996774494648,0.0010176512878388166,0.401919424533844,0.9980868697166443,0.0
1,78,0.02902071550488472,0.015393010340631008,0.0010502907680347562,0.4091646373271942,0.9980868697166443,0.0
2,0,0.013661353848874569,0.01360933855175972,0.0007278745179064572,0.36474308371543884,0.9980868697166443,0.0
2,78,0.020951051265001297,0.015490507706999779,0.0007508350536227226,0.38510146737098694,0.9980868697166443,0.0
2,0,0.013920292258262634,0.012838318012654781,0.0005660782917402685,0.3581802248954773,0.9980868697166443,0.0
2,78,0.020529117435216904,0.0147174634039402,0.0008632125100120902,0.3837926387786865,0.9980868697166443,0.0
2,0,0.013111414387822151,0.011739944107830524,0.0006386734894476831,0.3505660891532898,0.9980868697166443,0.0
2,78,0.017939044162631035,0.013265336863696575,0.0008855437044985592,0.37415868043899536,0.9980868697166443,0.0
2,0,0.01539273839443922,0.012026235461235046,0.0007024876540526748,0.3547437787055969,0.9980868697166443,0.0
2,78,0.01886143535375595,0.013517565093934536,0.0008185128681361675,0.3659396171569824,0.9980868697166443,0.0
2,0,0.016160985454916954,0.012376281432807446,0.0007469327538274229,0.3500848710536957,0.9980868697166443,0.0
2,78,0.018150076270103455,0.012861305847764015,0.000796224398072809,0.3470313847064972,0.9980868697166443,0.0
3,0,0.01086453814059496,0.01172613725066185,0.000666337029542774,0.3379020690917969,0.9980868697166443,0.0
3,78,0.008978347294032574,0.009888255037367344,0.0006079614977352321,0.27337390184402466,0.9980868697166443,0.0
3,0,0.011778347194194794,0.011637968942523003,0.0008562803850509226,0.31108587980270386,0.9980868697166443,0.0
3,78,0.010351501405239105,0.010740125551819801,0.0006576464511454105,0.27185511589050293,0.9980868697166443,0.0
3,0,0.010790877044200897,0.010163326747715473,0.000748700404074043,0.29215267300605774,0.9980868697166443,0.0
3,78,0.008731268346309662,0.00882553681731224,0.0005992137012071908,0.23357835412025452,0.998144805431366,0.0
3,0,0.011400086805224419,0.010306187905371189,0.0007980635273270309,0.3002159297466278,0.9980868697166443,0.0
3,78,0.012729414738714695,0.011160858906805515,0.0008845991105772555,0.29753801226615906,0.9980868697166443,0.0
3,0,0.01113175880163908,0.010121211409568787,0.0007757184212096035,0.29695940017700195,0.9980868697166443,0.0
3,78,0.014090007171034813,0.012409759685397148,0.001017419621348381,0.35245582461357117,0.998144805431366,0.0
4,0,0.013141857460141182,0.012610215693712234,0.000808988930657506,0.3417358994483948,0.9980868697166443,0.0
4,78,0.01248500682413578,0.010735266841948032,0.000729488383512944,0.3288825452327728,0.9980868697166443,0.0
4,0,0.015344896353781223,0.012694128789007664,0.0009215371683239937,0.3496462106704712,0.9980868697166443,0.0
4,78,0.012309755198657513,0.010737982578575611,0.0007221812265925109,0.32202547788619995,0.9980868697166443,0.0
4,0,0.01608186960220337,0.012750883586704731,0.0009528369992040098,0.3450205624103546,0.9980868697166443,0.0
4,78,0.018111728131771088,0.013581578619778156,0.0010809643426910043,0.36054956912994385,0.9980868697166443,0.0
4,0,0.01680496335029602,0.01290039997547865,0.000996716902591288,0.3548729717731476,0.9980868697166443,0.0
4,78,0.0172673761844635,0.013118693605065346,0.0010202082339674234,0.3628871440887451,0.9980868697166443,0.0
4,0,0.016460036858916283,0.012597882188856602,0.0009779059328138828,0.3522242605686188,0.9980868697166443,0.0
4,78,0.013122852891683578,0.010765918530523777,0.0007706147152930498,0.3259044587612152,0.998144805431366,0.0
5,0,0.010237883776426315,0.012483730912208557,0.0006366682355292141,0.3439607322216034,0.9980868697166443,0.0
5,78,0.012421101331710815,0.012104382738471031,0.0008077995153144002,0.3336026072502136,0.9980868697166443,0.0
5,0,0.013328115455806255,0.012010587379336357,0.0009228974231518805,0.33649972081184387,0.9980868697166443,0.0
5,78,0.012133574113249779,0.011617233976721764,0.0007979528163559735,0.3250107765197754,0.9980868697166443,0.0
5,0,0.012151820585131645,0.011268297210335732,0.0008044281275942922,0.32095247507095337,0.9980868697166443,0.0
5,78,0.012360706925392151,0.011461908929049969,0.0008609495125710964,0.3363434970378876,0.998144805431366,0.0
5,0,0.014144501648843288,0.011480758897960186,0.0009524793713353574,0.34602174162864685,0.9980868697166443,0.0
5,78,0.013946812599897385,0.010897750966250896,0.000965522660408169,0.31250011920928955,0.9980868697166443,0.0
5,0,0.014159971848130226,0.01152846496552229,0.0010156453354284167,0.31691235303878784,0.9980868697166443,0.0
5,78,0.014357558451592922,0.011030656285583973,0.0009779841639101505,0.31643208861351013,0.9980868697166443,0.0
