phase,batch,mask_mean,mask_std,mask_min,mask_max,frac_lt_0.1,frac_gt_0.9,hmem_mean,hmem_std,hmem_min,hmem_max,corr_hmem_mask,corr_hmem_dw
1,0,0.020365744829177856,0.012449435889720917,0.010211951099336147,0.37117868661880493,0.9980868697166443,0.0,0.0021906085312366486,0.005733638070523739,1.4708234630234074e-12,0.33814001083374023,-0.01445863302797079,-0.014750085771083832
1,78,0.02266564592719078,0.012487534433603287,0.00028368423227220774,0.37378332018852234,0.9980868697166443,0.0,0.0012680753134191036,0.0029284944757819176,3.637978807091713e-12,0.16441431641578674,-0.011301952414214611,0.00044211524073034525
1,0,0.02056952193379402,0.012071462348103523,0.0002551282523199916,0.3650585114955902,0.9980868697166443,0.0,0.0014577010879293084,0.00351990875788033,2.9274360713316128e-12,0.18921825289726257,-0.014008251950144768,-0.01517599169164896
1,78,0.0247963797301054,0.012807999737560749,0.00025725012528710067,0.38583359122276306,0.9980868697166443,0.0,0.0017294003628194332,0.003924244083464146,0.0,0.1867063194513321,-0.006341578438878059,-0.0025951715651899576
1,0,0.01996186375617981,0.011502502486109734,0.00020422924717422575,0.35763999819755554,0.998144805431366,0.0,0.0013756100088357925,0.002761382609605789,2.2737367544323206e-12,0.13521268963813782,-0.016436507925391197,-0.007976849563419819
1,78,0.017312202602624893,0.010351483710110188,0.0001510253787273541,0.3375321328639984,0.998144805431366,0.0,0.002142365323379636,0.003609409788623452,9.094947017729282e-13,0.12431460618972778,-0.011569404974579811,-0.0025961140636354685
1,0,0.020841434597969055,0.011569186113774776,0.0001814627175917849,0.36452892422676086,0.998144805431366,0.0,0.0018933550454676151,0.0032650420907884836,1.7976731214730535e-12,0.11561269313097,-0.018506789579987526,-0.01582334004342556
1,78,0.026894696056842804,0.012883482500910759,0.00020914594642817974,0.3914605379104614,0.9980868697166443,0.0,0.0028229274321347475,0.004880892112851143,7.275957614183426e-12,0.184459388256073,-0.009107493795454502,-0.013194163329899311
1,0,0.021412014961242676,0.011535074561834335,0.00016537737974431366,0.36696478724479675,0.998144805431366,0.0,0.0025086896494030952,0.004149867221713066,7.958078640513122e-13,0.11118949949741364,-0.019584408029913902,-0.016669003292918205
1,78,0.025969520211219788,0.0126646738499403,0.00018397392705082893,0.38845640420913696,0.998144805431366,0.0,0.003205345245078206,0.004815377295017242,9.094947017729282e-12,0.12299027293920517,-0.008560718968510628,-0.004660496953874826
