phase,batch,mask_mean,mask_std,mask_min,mask_max,frac_lt_0.1,frac_gt_0.9,hmem_mean,hmem_std,hmem_min,hmem_max,corr_hmem_mask,corr_hmem_dw
1,0,0.020090831443667412,0.012567070312798023,0.010157612152397633,0.3724832236766815,0.9980868697166443,0.0,0.002978123491629958,0.008432547561824322,5.002220859751105e-12,0.4091295599937439,-0.013956810347735882,-0.013789230957627296
1,78,0.015350138768553734,0.01070730946958065,0.0001934804895427078,0.33154651522636414,0.9980868697166443,0.0,0.002545019844546914,0.006998268887400627,2.2737367544323206e-12,0.35546842217445374,-0.007433851715177298,-0.0010302922455593944
1,0,0.020561564713716507,0.011965698562562466,0.0002617532154545188,0.3580576777458191,0.9980868697166443,0.0,0.0008428856381215155,0.001878951326943934,1.3642420526593924e-12,0.07667476683855057,-0.005160564091056585,-0.0028812768869102
1,78,0.02175266109406948,0.012123721651732922,0.00022797005658503622,0.36893028020858765,0.9980868697166443,0.0,0.002142115728929639,0.005272848065942526,1.0913936421275139e-11,0.2177649438381195,-0.006293595768511295,0.004706547595560551
1,0,0.01978801190853119,0.011505604721605778,0.00020571553613990545,0.35396021604537964,0.9980868697166443,0.0,0.0010152867762371898,0.002053681295365095,4.092726157978177e-12,0.09404405206441879,-0.004668529145419598,-0.006493430584669113
1,78,0.01940182037651539,0.011455428786575794,0.00017270307580474764,0.3591219484806061,0.9980868697166443,0.0,0.0021387229207903147,0.0043388125486671925,0.0,0.1900734156370163,-0.005646571982651949,0.003443302121013403
1,0,0.020752940326929092,0.011629726737737656,0.00018560707394499332,0.36322906613349915,0.9980868697166443,0.0,0.001563265803270042,0.0027629490941762924,4.320099833421409e-12,0.10562959313392639,-0.007715320214629173,-0.003945309203118086
1,78,0.019268345087766647,0.011135024018585682,0.0001529081055196002,0.3629719913005829,0.9980868697166443,0.0,0.003150363452732563,0.005858253687620163,5.4569682106375694e-12,0.2483576536178589,-0.006242943461984396,0.0013276357203722
1,0,0.020251590758562088,0.011376171372830868,0.0001611144543858245,0.36357471346855164,0.9980868697166443,0.0,0.00228937529027462,0.003824870800599456,2.7284841053187847e-12,0.13704818487167358,-0.009373550303280354,-0.00560355419293046
1,78,0.02298237383365631,0.01216061320155859,0.00016715201491024345,0.3818787634372711,0.9980868697166443,0.0,0.004781967494636774,0.008130297064781189,2.637534635141492e-11,0.25621238350868225,-0.007377624046057463,0.004561551380902529
2,0,0.014931486919522285,0.01155465841293335,0.0010355331469327211,0.31821030378341675,0.9980868697166443,0.0,0.003519223304465413,0.004917311482131481,1.1368683772161603e-13,0.12559333443641663,-0.008491667918860912,-0.015931330621242523
2,78,0.013978368602693081,0.011173706501722336,0.0007431679987348616,0.3157668113708496,0.9980868697166443,0.0,0.003101998008787632,0.0044136750511825085,9.094947017729282e-12,0.11705780029296875,-0.01604415848851204,-0.01457140315324068
2,0,0.015001081861555576,0.011286705732345581,0.0007352637476287782,0.32881566882133484,0.9980868697166443,0.0,0.002878200961276889,0.0038962364196777344,6.59383658785373e-12,0.09507684409618378,-0.009661136195063591,-0.017270026728510857
2,78,0.018774574622511864,0.012836460955440998,0.000923137937206775,0.341661661863327,0.9980868697166443,0.0,0.003841939615085721,0.005790074355900288,1.4551915228366852e-11,0.16844704747200012,-0.0004369324306026101,-0.00230283010751009
2,0,0.015438897535204887,0.01125271711498499,0.0006706652347929776,0.33291056752204895,0.9980868697166443,0.0,0.002498611342161894,0.0032749841921031475,6.366462912410498e-12,0.0709720179438591,-0.00512199942022562,-0.010798471048474312
2,78,0.01819513365626335,0.012472190894186497,0.000840827589854598,0.3419651687145233,0.9980868697166443,0.0,0.0039015880320221186,0.0059036980383098125,1.2732925824820995e-11,0.18425923585891724,-0.005525755230337381,0.0007801561732776463
2,0,0.015846407040953636,0.011124190874397755,0.0007549827569164336,0.3071689009666443,0.9980868697166443,0.0,0.002770485822111368,0.003835041308775544,2.2737367544323206e-11,0.08886264264583588,-0.004135917406529188,-0.007903815247118473
2,78,0.016499759629368782,0.01162929181009531,0.0009827089961618185,0.3425285816192627,0.9980868697166443,0.0,0.0034113384317606688,0.005887911655008793,9.094947017729282e-13,0.1666041612625122,5.2151815907564014e-05,0.001409413875080645
2,0,0.01596735045313835,0.011375383473932743,0.0010047211544588208,0.3190594017505646,0.9980868697166443,0.0,0.0026695039123296738,0.0034846679773181677,2.0747847884194925e-12,0.06509333103895187,-0.007058123592287302,-0.008900216780602932
2,78,0.016627652570605278,0.011624687351286411,0.0008853462641127408,0.317240834236145,0.9980868697166443,0.0,0.004973907023668289,0.007815966382622719,5.4569682106375694e-12,0.13879814743995667,-0.005678162910044193,-0.008906276896595955
3,0,0.009838074445724487,0.00987611897289753,0.0006424044258892536,0.3008260428905487,0.9980868697166443,0.0,0.00971997156739235,0.018852854147553444,6.065192792448215e-11,0.5882002711296082,-0.012825103476643562,-0.020909350365400314
3,78,0.009867141954600811,0.009148823097348213,0.00048785549006424844,0.26768532395362854,0.9980868697166443,0.0,0.0067597851157188416,0.01364218257367611,6.912159733474255e-11,0.4720388948917389,-0.005592102184891701,-0.010741375386714935
3,0,0.011476300656795502,0.009716273285448551,0.0005785454413853586,0.27308258414268494,0.9980868697166443,0.0,0.003876754082739353,0.007202755659818649,1.2050804798491299e-11,0.26117196679115295,-0.0009577774326317012,-0.0027112504467368126
3,78,0.013046466745436192,0.01037105917930603,0.0006481530144810677,0.281805157661438,0.9980868697166443,0.0,0.0032664367463439703,0.005678688175976276,1.8189894035458565e-12,0.17886443436145782,0.009734648279845715,0.0018264894606545568
3,0,0.011490869335830212,0.009008931927382946,0.0005403691902756691,0.26504945755004883,0.9980868697166443,0.0,0.0017577370163053274,0.003447954775765538,4.661160346586257e-12,0.12470217049121857,-0.0017226567724719644,0.0006191126303747296
3,78,0.012655570171773434,0.009967504069209099,0.0006072876276448369,0.26954519748687744,0.9980868697166443,0.0,0.0028461767360568047,0.0044386317022144794,1.2278178473934531e-11,0.10490883886814117,0.01458373386412859,0.0003385650343261659
3,0,0.013638859614729881,0.010412563569843769,0.000654935312923044,0.28501465916633606,0.9980868697166443,0.0,0.0019491079729050398,0.0029891752637922764,2.0463630789890885e-12,0.06830641627311707,-0.0031859029550105333,-0.005166796501725912
3,78,0.00997256301343441,0.008334917947649956,0.00042747266707010567,0.24901990592479706,0.9980868697166443,0.0,0.0043092090636491776,0.009291675873100758,6.707523425575346e-12,0.3648558557033539,-4.2402782128192484e-05,-0.006937046535313129
