phase,batch,mask_mean,mask_std,mask_min,mask_max,frac_lt_0.1,frac_gt_0.9
1,0,0.3442697823047638,0.02550710178911686,0.31373754143714905,0.6685517430305481,0.0,0.0
1,78,0.3442697823047638,0.02550710178911686,0.31373754143714905,0.6685517430305481,0.0,0.0
1,0,0.3442697823047638,0.02550710178911686,0.31373754143714905,0.6685517430305481,0.0,0.0
1,78,0.3442697823047638,0.02550710178911686,0.31373754143714905,0.6685517430305481,0.0,0.0
1,0,0.3442697823047638,0.02550710178911686,0.31373754143714905,0.6685517430305481,0.0,0.0
1,78,0.3442697823047638,0.02550710178911686,0.31373754143714905,0.6685517430305481,0.0,0.0
1,0,0.3442697823047638,0.02550710178911686,0.31373754143714905,0.6685517430305481,0.0,0.0
1,78,0.3442697823047638,0.02550710178911686,0.31373754143714905,0.6685517430305481,0.0,0.0
1,0,0.3442697823047638,0.02550710178911686,0.31373754143714905,0.6685517430305481,0.0,0.0
1,78,0.3442697823047638,0.02550710178911686,0.31373754143714905,0.6685517430305481,0.0,0.0
2,0,0.3442697823047638,0.02550710178911686,0.31373754143714905,0.6685517430305481,0.0,0.0
2,78,0.3442697823047638,0.02550710178911686,0.31373754143714905,0.6685517430305481,0.0,0.0
2,0,0.3442697823047638,0.02550710178911686,0.31373754143714905,0.6685517430305481,0.0,0.0
2,78,0.3442697823047638,0.02550710178911686,0.31373754143714905,0.6685517430305481,0.0,0.0
2,0,0.3442697823047638,0.02550710178911686,0.31373754143714905,0.6685517430305481,0.0,0.0
2,78,0.3442697823047638,0.02550710178911686,0.31373754143714905,0.6685517430305481,0.0,0.0
2,0,0.3442697823047638,0.02550710178911686,0.31373754143714905,0.6685517430305481,0.0,0.0
2,78,0.3442697823047638,0.02550710178911686,0.31373754143714905,0.6685517430305481,0.0,0.0
2,0,0.3442697823047638,0.02550710178911686,0.31373754143714905,0.6685517430305481,0.0,0.0
2,78,0.3442697823047638,0.02550710178911686,0.31373754143714905,0.6685517430305481,0.0,0.0
3,0,0.3442697823047638,0.02550710178911686,0.31373754143714905,0.6685517430305481,0.0,0.0
3,78,0.3442697823047638,0.02550710178911686,0.31373754143714905,0.6685517430305481,0.0,0.0
3,0,0.3442697823047638,0.02550710178911686,0.31373754143714905,0.6685517430305481,0.0,0.0
3,78,0.3442697823047638,0.02550710178911686,0.31373754143714905,0.6685517430305481,0.0,0.0
3,0,0.3442697823047638,0.02550710178911686,0.31373754143714905,0.6685517430305481,0.0,0.0
3,78,0.3442697823047638,0.02550710178911686,0.31373754143714905,0.6685517430305481,0.0,0.0
3,0,0.3442697823047638,0.02550710178911686,0.31373754143714905,0.6685517430305481,0.0,0.0
3,78,0.3442697823047638,0.02550710178911686,0.31373754143714905,0.6685517430305481,0.0,0.0
3,0,0.3442697823047638,0.02550710178911686,0.31373754143714905,0.6685517430305481,0.0,0.0
3,78,0.3442697823047638,0.02550710178911686,0.31373754143714905,0.6685517430305481,0.0,0.0
4,0,0.3442697823047638,0.02550710178911686,0.31373754143714905,0.6685517430305481,0.0,0.0
4,78,0.3442697823047638,0.02550710178911686,0.31373754143714905,0.6685517430305481,0.0,0.0
4,0,0.3442697823047638,0.02550710178911686,0.31373754143714905,0.6685517430305481,0.0,0.0
4,78,0.3442697823047638,0.02550710178911686,0.31373754143714905,0.6685517430305481,0.0,0.0
4,0,0.3442697823047638,0.02550710178911686,0.31373754143714905,0.6685517430305481,0.0,0.0
4,78,0.3442697823047638,0.02550710178911686,0.31373754143714905,0.6685517430305481,0.0,0.0
4,0,0.3442697823047638,0.02550710178911686,0.31373754143714905,0.6685517430305481,0.0,0.0
4,78,0.3442697823047638,0.02550710178911686,0.31373754143714905,0.6685517430305481,0.0,0.0
4,0,0.3442697823047638,0.02550710178911686,0.31373754143714905,0.6685517430305481,0.0,0.0
4,78,0.3442697823047638,0.02550710178911686,0.31373754143714905,0.6685517430305481,0.0,0.0
5,0,0.3442697823047638,0.02550710178911686,0.31373754143714905,0.6685517430305481,0.0,0.0
5,78,0.3442697823047638,0.02550710178911686,0.31373754143714905,0.6685517430305481,0.0,0.0
5,0,0.3442697823047638,0.02550710178911686,0.31373754143714905,0.6685517430305481,0.0,0.0
5,78,0.3442697823047638,0.02550710178911686,0.31373754143714905,0.6685517430305481,0.0,0.0
5,0,0.3442697823047638,0.02550710178911686,0.31373754143714905,0.6685517430305481,0.0,0.0
5,78,0.3442697823047638,0.02550710178911686,0.31373754143714905,0.6685517430305481,0.0,0.0
5,0,0.3442697823047638,0.02550710178911686,0.31373754143714905,0.6685517430305481,0.0,0.0
5,78,0.3442697823047638,0.02550710178911686,0.31373754143714905,0.6685517430305481,0.0,0.0
5,0,0.3442697823047638,0.02550710178911686,0.31373754143714905,0.6685517430305481,0.0,0.0
5,78,0.3442697823047638,0.02550710178911686,0.31373754143714905,0.6685517430305481,0.0,0.0
