phase,batch,mask_mean,mask_std,mask_min,mask_max,frac_lt_0.1,frac_gt_0.9
1,0,0.28068241477012634,0.09910468012094498,0.038952600210905075,0.5765306353569031,0.019827237352728844,0.0
1,78,0.22908727824687958,0.10028037428855896,4.036154132336378e-05,0.5634443759918213,0.08835294842720032,0.0
1,0,0.2324441820383072,0.10240726172924042,3.729378295247443e-05,0.5663809776306152,0.08725143224000931,0.0
1,78,0.2404322475194931,0.10405667871236801,4.1459315980318934e-05,0.5656293034553528,0.07768566161394119,0.0
1,0,0.23117314279079437,0.10241635888814926,3.753787314053625e-05,0.5661595463752747,0.08928053826093674,0.0
1,78,0.237491175532341,0.10354436933994293,3.7202560633886606e-05,0.5644886493682861,0.08174386620521545,0.0
1,0,0.22887837886810303,0.10192960500717163,3.420244320295751e-05,0.5655363202095032,0.09241115301847458,0.0
1,78,0.2445680797100067,0.105230413377285,3.792789357248694e-05,0.564102828502655,0.07501884549856186,0.0
1,0,0.22330552339553833,0.10037970542907715,3.199013735866174e-05,0.5656350255012512,0.0998898521065712,0.0
1,78,0.2504010796546936,0.10647585988044739,3.959722016588785e-05,0.565178632736206,0.07113455981016159,0.0
2,0,0.2919965386390686,0.10058082640171051,0.04063475504517555,0.6033136248588562,0.018261928111314774,0.0
2,78,0.23622864484786987,0.10696925967931747,0.0056495675817132,0.5703946352005005,0.09194736182689667,0.0
2,0,0.22701022028923035,0.10414658486843109,0.005409328732639551,0.5658837556838989,0.10220882296562195,0.0
2,78,0.19703273475170135,0.09592880308628082,0.004314911086112261,0.5653374195098877,0.1596614271402359,0.0
2,0,0.21118737757205963,0.09981799125671387,0.004770680796355009,0.5667414665222168,0.12951475381851196,0.0
2,78,0.1968376338481903,0.09530215710401535,0.003888262202963233,0.563019871711731,0.161574587225914,0.0
2,0,0.21980726718902588,0.10199999809265137,0.004418973810970783,0.5651425719261169,0.11368775367736816,0.0
2,78,0.21766698360443115,0.10157866775989532,0.004142002668231726,0.5661381483078003,0.11652849614620209,0.0
2,0,0.22575680911540985,0.10375089198350906,0.004704460967332125,0.5656805038452148,0.10319438576698303,0.0
2,78,0.2190292477607727,0.10185534507036209,0.003971870057284832,0.565531313419342,0.11461534351110458,0.0
3,0,0.28621044754981995,0.09928286075592041,0.04186156764626503,0.6072652339935303,0.018088005483150482,0.0
3,78,0.24018701910972595,0.1040973886847496,0.0028085752855986357,0.5807855725288391,0.08191779255867004,0.0
3,0,0.24009782075881958,0.10375785827636719,0.0029966828878968954,0.5809816122055054,0.08110614866018295,0.0
3,78,0.2261318564414978,0.10221996903419495,0.002787804463878274,0.580437958240509,0.10162907838821411,0.0
3,0,0.23308178782463074,0.10340511798858643,0.00294965086504817,0.5791935920715332,0.09183140844106674,0.0
3,78,0.22697770595550537,0.10229536145925522,0.0028848492074757814,0.5762229561805725,0.09977389872074127,0.0
3,0,0.2271401435136795,0.10267914086580276,0.002756126457825303,0.5786803364753723,0.09913618117570877,0.0
3,78,0.20698238909244537,0.09755083918571472,0.0024849737528711557,0.5790746808052063,0.1332830935716629,0.0
3,0,0.22940661013126373,0.10378973186016083,0.0028429473750293255,0.5800700783729553,0.09739694744348526,0.0
3,78,0.2148776799440384,0.09975968301296234,0.0027683484368026257,0.5801914930343628,0.12058670073747635,0.0
4,0,0.3004930913448334,0.10270082950592041,0.044435933232307434,0.6124398112297058,0.015942953526973724,0.0
4,78,0.2377924919128418,0.10091622918844223,0.002451278269290924,0.5874625444412231,0.07762768864631653,0.0
4,0,0.23596931993961334,0.1009574607014656,0.0026427924167364836,0.5854990482330322,0.0795988142490387,0.0
4,78,0.24019476771354675,0.10083355009555817,0.0027195659931749105,0.5849375128746033,0.07356948405504227,0.0
4,0,0.24282555282115936,0.10258770734071732,0.002521159127354622,0.5867363214492798,0.07101860642433167,0.0
4,78,0.22878587245941162,0.0998513475060463,0.002375515177845955,0.587836503982544,0.09113571792840958,0.0
4,0,0.24955976009368896,0.10378755629062653,0.00277526443824172,0.5853421688079834,0.06464143097400665,0.0
4,78,0.21484611928462982,0.09590961784124374,0.0022871068213135004,0.5855666995048523,0.11449939012527466,0.0
4,0,0.24890708923339844,0.10354990512132645,0.0027932114899158478,0.5866239070892334,0.06527914851903915,0.0
4,78,0.25093451142311096,0.10635554790496826,0.0026895811315625906,0.5867224931716919,0.06591686606407166,0.0
5,0,0.28788143396377563,0.10282697528600693,0.04074923321604729,0.6113601922988892,0.017392313107848167,0.0
5,78,0.2569064199924469,0.10572680830955505,0.0022365832701325417,0.5891337990760803,0.06011942774057388,0.0
5,0,0.2477237433195114,0.1040797084569931,0.002054318320006132,0.5890992283821106,0.06626471132040024,0.0
5,78,0.23298794031143188,0.1011153906583786,0.0021720982622355223,0.5833097696304321,0.0859759971499443,0.0
5,0,0.235867440700531,0.10271070897579193,0.00225952360779047,0.5854847431182861,0.08412081748247147,0.0
5,78,0.2607329189777374,0.10890374332666397,0.002676785457879305,0.5844441652297974,0.06365586072206497,0.0
5,0,0.2384493350982666,0.10322608798742294,0.002361726015806198,0.5849766731262207,0.08232361078262329,0.0
5,78,0.24245138466358185,0.10425083339214325,0.002287341980263591,0.5837587714195251,0.07820743322372437,0.0
5,0,0.23859982192516327,0.10383852571249008,0.0023295802529901266,0.5854053497314453,0.08180184662342072,0.0
5,78,0.24358318746089935,0.10456674546003342,0.0022560583893209696,0.584464967250824,0.07693199813365936,0.0
